date,model,office,state,party,candidate,win_prob,est_diff,est_share,est_share_2p
2016-07-01,nyt,P,AK,D,CLINTON,0.105,-0.11811,,
2016-07-01,nyt,P,AK,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,AK,R,TRUMP,0.895,0.11811,,
2016-07-01,nyt,P,AL,D,CLINTON,0.035,-0.18743,,
2016-07-01,nyt,P,AL,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,AL,R,TRUMP,0.965,0.18743,,
2016-07-01,nyt,P,AR,D,CLINTON,0.073,-0.18916,,
2016-07-01,nyt,P,AR,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,AR,R,TRUMP,0.927,0.18916,,
2016-07-01,nyt,P,AZ,D,CLINTON,0.253,-0.05873,,
2016-07-01,nyt,P,AZ,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,AZ,R,TRUMP,0.747,0.05873,,
2016-07-01,nyt,P,CA,D,CLINTON,0.997,0.22393,,
2016-07-01,nyt,P,CA,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,CA,R,TRUMP,0.003,-0.22393,,
2016-07-01,nyt,P,CO,D,CLINTON,0.729,0.05616,,
2016-07-01,nyt,P,CO,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,CO,R,TRUMP,0.271,-0.05616,,
2016-07-01,nyt,P,CT,D,CLINTON,0.923,0.17478,,
2016-07-01,nyt,P,CT,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,CT,R,TRUMP,0.077,-0.17478,,
2016-07-01,nyt,P,DC,D,CLINTON,1.0,0.84247,,
2016-07-01,nyt,P,DC,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,DC,R,TRUMP,0.0,-0.84247,,
2016-07-01,nyt,P,DE,D,CLINTON,0.894,0.17154,,
2016-07-01,nyt,P,DE,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,DE,R,TRUMP,0.106,-0.17154,,
2016-07-01,nyt,P,FL,D,CLINTON,0.624,0.02205,,
2016-07-01,nyt,P,FL,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,FL,R,TRUMP,0.376,-0.02205,,
2016-07-01,nyt,P,GA,D,CLINTON,0.375,-0.0289,,
2016-07-01,nyt,P,GA,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,GA,R,TRUMP,0.625,0.0289,,
2016-07-01,nyt,P,HI,D,CLINTON,0.97,0.372,,
2016-07-01,nyt,P,HI,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,HI,R,TRUMP,0.03,-0.372,,
2016-07-01,nyt,P,IA,D,CLINTON,0.738,0.05622,,
2016-07-01,nyt,P,IA,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,IA,R,TRUMP,0.262,-0.05622,,
2016-07-01,nyt,P,ID,D,CLINTON,0.064,-0.27098,,
2016-07-01,nyt,P,ID,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,ID,R,TRUMP,0.936,0.27098,,
2016-07-01,nyt,P,IL,D,CLINTON,0.906,0.13061,,
2016-07-01,nyt,P,IL,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,IL,R,TRUMP,0.094,-0.13061,,
2016-07-01,nyt,P,IN,D,CLINTON,0.146,-0.1012,,
2016-07-01,nyt,P,IN,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,IN,R,TRUMP,0.854,0.1012,,
2016-07-01,nyt,P,KS,D,CLINTON,0.112,-0.16689,,
2016-07-01,nyt,P,KS,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,KS,R,TRUMP,0.888,0.16689,,
2016-07-01,nyt,P,KY,D,CLINTON,0.063,-0.18394,,
2016-07-01,nyt,P,KY,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,KY,R,TRUMP,0.937,0.18394,,
2016-07-01,nyt,P,LA,D,CLINTON,0.107,-0.13463,,
2016-07-01,nyt,P,LA,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,LA,R,TRUMP,0.893,0.13463,,
2016-07-01,nyt,P,MA,D,CLINTON,0.99,0.2495,,
2016-07-01,nyt,P,MA,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,MA,R,TRUMP,0.01,-0.2495,,
2016-07-01,nyt,P,MD,D,CLINTON,0.998,0.28472,,
2016-07-01,nyt,P,MD,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,MD,R,TRUMP,0.002,-0.28472,,
2016-07-01,nyt,P,ME,D,CLINTON,0.889,0.15249,,
2016-07-01,nyt,P,ME,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,ME,R,TRUMP,0.111,-0.15249,,
2016-07-01,nyt,P,MI,D,CLINTON,0.82,0.09559,,
2016-07-01,nyt,P,MI,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,MI,R,TRUMP,0.18,-0.09559,,
2016-07-01,nyt,P,MN,D,CLINTON,0.876,0.10617,,
2016-07-01,nyt,P,MN,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,MN,R,TRUMP,0.124,-0.10617,,
2016-07-01,nyt,P,MO,D,CLINTON,0.213,-0.06658,,
2016-07-01,nyt,P,MO,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,MO,R,TRUMP,0.787,0.06658,,
2016-07-01,nyt,P,MS,D,CLINTON,0.195,-0.09323,,
2016-07-01,nyt,P,MS,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,MS,R,TRUMP,0.805,0.09323,,
2016-07-01,nyt,P,MT,D,CLINTON,0.145,-0.10745,,
2016-07-01,nyt,P,MT,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,MT,R,TRUMP,0.855,0.10745,,
2016-07-01,nyt,P,NC,D,CLINTON,0.513,0.00266,,
2016-07-01,nyt,P,NC,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,NC,R,TRUMP,0.487,-0.00266,,
2016-07-01,nyt,P,ND,D,CLINTON,0.134,-0.16169,,
2016-07-01,nyt,P,ND,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,ND,R,TRUMP,0.866,0.16169,,
2016-07-01,nyt,P,NE,D,CLINTON,0.025,-0.18896,,
2016-07-01,nyt,P,NE,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,NE,R,TRUMP,0.975,0.18896,,
2016-07-01,nyt,P,NH,D,CLINTON,0.728,0.05545,,
2016-07-01,nyt,P,NH,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,NH,R,TRUMP,0.272,-0.05545,,
2016-07-01,nyt,P,NJ,D,CLINTON,0.939,0.15613,,
2016-07-01,nyt,P,NJ,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,NJ,R,TRUMP,0.061,-0.15613,,
2016-07-01,nyt,P,NM,D,CLINTON,0.845,0.11751,,
2016-07-01,nyt,P,NM,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,NM,R,TRUMP,0.155,-0.11751,,
2016-07-01,nyt,P,NV,D,CLINTON,0.714,0.06338,,
2016-07-01,nyt,P,NV,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,NV,R,TRUMP,0.286,-0.06338,,
2016-07-01,nyt,P,NY,D,CLINTON,0.992,0.26164,,
2016-07-01,nyt,P,NY,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,NY,R,TRUMP,0.008,-0.26164,,
2016-07-01,nyt,P,OH,D,CLINTON,0.657,0.03076,,
2016-07-01,nyt,P,OH,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,OH,R,TRUMP,0.343,-0.03076,,
2016-07-01,nyt,P,OK,D,CLINTON,0.042,-0.28432,,
2016-07-01,nyt,P,OK,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,OK,R,TRUMP,0.958,0.28432,,
2016-07-01,nyt,P,OR,D,CLINTON,0.934,0.13018,,
2016-07-01,nyt,P,OR,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,OR,R,TRUMP,0.066,-0.13018,,
2016-07-01,nyt,P,PA,D,CLINTON,0.712,0.04441,,
2016-07-01,nyt,P,PA,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,PA,R,TRUMP,0.288,-0.04441,,
2016-07-01,nyt,P,RI,D,CLINTON,0.963,0.29399,,
2016-07-01,nyt,P,RI,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,RI,R,TRUMP,0.037,-0.29399,,
2016-07-01,nyt,P,SC,D,CLINTON,0.203,-0.07449,,
2016-07-01,nyt,P,SC,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,SC,R,TRUMP,0.797,0.07449,,
2016-07-01,nyt,P,SD,D,CLINTON,0.051,-0.15287,,
2016-07-01,nyt,P,SD,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,SD,R,TRUMP,0.949,0.15287,,
2016-07-01,nyt,P,TN,D,CLINTON,0.053,-0.16344,,
2016-07-01,nyt,P,TN,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,TN,R,TRUMP,0.947,0.16344,,
2016-07-01,nyt,P,TX,D,CLINTON,0.114,-0.11577,,
2016-07-01,nyt,P,TX,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,TX,R,TRUMP,0.886,0.11577,,
2016-07-01,nyt,P,UT,D,CLINTON,0.074,-0.22293,,
2016-07-01,nyt,P,UT,I,MCMULLIN,0.0,,,
2016-07-01,nyt,P,UT,R,TRUMP,0.926,0.22293,,
2016-07-01,nyt,P,VA,D,CLINTON,0.83,0.08392,,
2016-07-01,nyt,P,VA,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,VA,R,TRUMP,0.17,-0.08392,,
2016-07-01,nyt,P,VT,D,CLINTON,1.0,0.382,,
2016-07-01,nyt,P,VT,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,VT,R,TRUMP,0.0,-0.382,,
2016-07-01,nyt,P,WA,D,CLINTON,0.965,0.16502,,
2016-07-01,nyt,P,WA,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,WA,R,TRUMP,0.035,-0.16502,,
2016-07-01,nyt,P,WI,D,CLINTON,0.829,0.07613,,
2016-07-01,nyt,P,WI,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,WI,R,TRUMP,0.171,-0.07613,,
2016-07-01,nyt,P,WV,D,CLINTON,0.005,-0.24126,,
2016-07-01,nyt,P,WV,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,WV,R,TRUMP,0.995,0.24126,,
2016-07-01,nyt,P,WY,D,CLINTON,0.01,-0.37896,,
2016-07-01,nyt,P,WY,L,JOHNSON,0.0,,,
2016-07-01,nyt,P,WY,R,TRUMP,0.99,0.37896,,
2016-07-01,nyt,S,AK,D,METCALFE,0.00224,-0.35181,,
2016-07-01,nyt,S,AK,R,MURKOWSKI,0.99776,0.35181,,
2016-07-01,nyt,S,AL,D,CRUMPTON,0.00172,-0.36204,,
2016-07-01,nyt,S,AL,R,SHELBY,0.99828,0.36204,,
2016-07-01,nyt,S,AR,D,ELDRIDGE,0.00913,-0.29204,,
2016-07-01,nyt,S,AR,R,BOOZMAN,0.99087,0.29204,,
2016-07-01,nyt,S,AZ,D,KIRKPATRICK,0.25182,-0.03653,,
2016-07-01,nyt,S,AZ,R,MCCAIN,0.74818,0.03653,,
2016-07-01,nyt,S,CO,D,BENNET,0.98526,0.26873,,
2016-07-01,nyt,S,CO,R,GLENN,0.01474,-0.26873,,
2016-07-01,nyt,S,CT,D,BLUMENTHAL,0.99998,0.33152,,
2016-07-01,nyt,S,CT,R,CARTER,2e-05,-0.33152,,
2016-07-01,nyt,S,FL,D,MURPHY,0.48985,-0.00159,,
2016-07-01,nyt,S,FL,R,RUBIO,0.51015,0.00159,,
2016-07-01,nyt,S,GA,D,BARKSDALE,0.01834,-0.16753,,
2016-07-01,nyt,S,GA,R,ISAKSON,0.98166,0.16753,,
2016-07-01,nyt,S,HI,D,SCHATZ,1.0,0.81271,,
2016-07-01,nyt,S,HI,R,CARROLL,0.0,-0.81271,,
2016-07-01,nyt,S,IA,D,JUDGE,0.09643,-0.07794,,
2016-07-01,nyt,S,IA,R,GRASSLEY,0.90357,0.07794,,
2016-07-01,nyt,S,ID,D,STURGILL,0.00253,-0.34732,,
2016-07-01,nyt,S,ID,R,CRAPO,0.99747,0.34732,,
2016-07-01,nyt,S,IL,D,DUCKWORTH,0.69005,0.06105,,
2016-07-01,nyt,S,IL,R,KIRK,0.30995,-0.06105,,
2016-07-01,nyt,S,IN,D,BAYH,0.4465,-0.01671,,
2016-07-01,nyt,S,IN,R,YOUNG,0.5535,0.01671,,
2016-07-01,nyt,S,KS,D,WIESNER,0.00628,-0.30904,,
2016-07-01,nyt,S,KS,R,MORAN,0.99372,0.30904,,
2016-07-01,nyt,S,KY,D,GRAY,0.05947,-0.19296,,
2016-07-01,nyt,S,KY,R,PAUL,0.94053,0.19296,,
2016-07-01,nyt,S,LA,D,CAMPBELL,0.09077,-0.10705,,
2016-07-01,nyt,S,LA,R,KENNEDY,0.90923,0.10705,,
2016-07-01,nyt,S,MD,D,VAN HOLLEN,0.99955,0.26785,,
2016-07-01,nyt,S,MD,R,SZELIGA,0.00045,-0.26785,,
2016-07-01,nyt,S,MO,D,KANDER,0.18325,-0.11101,,
2016-07-01,nyt,S,MO,R,BLUNT,0.81675,0.11101,,
2016-07-01,nyt,S,NC,D,ROSS,0.21653,-0.04959,,
2016-07-01,nyt,S,NC,R,BURR,0.78347,0.04959,,
2016-07-01,nyt,S,ND,D,GLASSHEIM,0.00061,-0.40264,,
2016-07-01,nyt,S,ND,R,HOEVEN,0.99939,0.40264,,
2016-07-01,nyt,S,NH,D,HASSAN,0.59207,0.01265,,
2016-07-01,nyt,S,NH,R,AYOTTE,0.40793,-0.01265,,
2016-07-01,nyt,S,NV,D,CORTEZ MASTO,0.57046,0.01276,,
2016-07-01,nyt,S,NV,R,HECK,0.42954,-0.01276,,
2016-07-01,nyt,S,NY,D,SCHUMER,1.0,0.43609,,
2016-07-01,nyt,S,NY,R,LONG,0.0,-0.43609,,
2016-07-01,nyt,S,OH,D,STRICKLAND,0.43233,-0.00902,,
2016-07-01,nyt,S,OH,R,PORTMAN,0.56767,0.00902,,
2016-07-01,nyt,S,OK,D,WORKMAN,0.00082,-0.39086,,
2016-07-01,nyt,S,OK,R,LANKFORD,0.99918,0.39086,,
2016-07-01,nyt,S,OR,D,WYDEN,0.99779,0.35222,,
2016-07-01,nyt,S,OR,R,CALLAHAN,0.00221,-0.35222,,
2016-07-01,nyt,S,PA,D,MCGINTY,0.1888,-0.04761,,
2016-07-01,nyt,S,PA,R,TOOMEY,0.8112,0.04761,,
2016-07-01,nyt,S,SC,D,DIXON,0.00391,-0.32887,,
2016-07-01,nyt,S,SC,R,SCOTT,0.99609,0.32887,,
2016-07-01,nyt,S,SD,D,WILLIAMS,0.00107,-0.38047,,
2016-07-01,nyt,S,SD,R,THUNE,0.99893,0.38047,,
2016-07-01,nyt,S,UT,D,SNOW,0.00028,-0.43028,,
2016-07-01,nyt,S,UT,R,LEE,0.99972,0.43028,,
2016-07-01,nyt,S,VT,D,LEAHY,0.99993,0.4757,,
2016-07-01,nyt,S,VT,R,MILNE,7e-05,-0.4757,,
2016-07-01,nyt,S,WA,D,MURRAY,0.99717,0.3422,,
2016-07-01,nyt,S,WA,R,VANCE,0.00283,-0.3422,,
2016-07-01,nyt,S,WI,D,FEINGOLD,0.93148,0.09197,,
2016-07-01,nyt,S,WI,R,JOHNSON,0.06852,-0.09197,,
2016-07-02,nyt,P,AK,D,CLINTON,0.103,-0.11979,,
2016-07-02,nyt,P,AK,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,AK,R,TRUMP,0.897,0.11979,,
2016-07-02,nyt,P,AL,D,CLINTON,0.035,-0.18896,,
2016-07-02,nyt,P,AL,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,AL,R,TRUMP,0.965,0.18896,,
2016-07-02,nyt,P,AR,D,CLINTON,0.072,-0.18924,,
2016-07-02,nyt,P,AR,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,AR,R,TRUMP,0.928,0.18924,,
2016-07-02,nyt,P,AZ,D,CLINTON,0.25,-0.05973,,
2016-07-02,nyt,P,AZ,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,AZ,R,TRUMP,0.75,0.05973,,
2016-07-02,nyt,P,CA,D,CLINTON,0.997,0.22228,,
2016-07-02,nyt,P,CA,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,CA,R,TRUMP,0.003,-0.22228,,
2016-07-02,nyt,P,CO,D,CLINTON,0.722,0.05388,,
2016-07-02,nyt,P,CO,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,CO,R,TRUMP,0.278,-0.05388,,
2016-07-02,nyt,P,CT,D,CLINTON,0.921,0.17208,,
2016-07-02,nyt,P,CT,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,CT,R,TRUMP,0.079,-0.17208,,
2016-07-02,nyt,P,DC,D,CLINTON,1.0,0.83959,,
2016-07-02,nyt,P,DC,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,DC,R,TRUMP,0.0,-0.83959,,
2016-07-02,nyt,P,DE,D,CLINTON,0.892,0.16929,,
2016-07-02,nyt,P,DE,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,DE,R,TRUMP,0.108,-0.16929,,
2016-07-02,nyt,P,FL,D,CLINTON,0.619,0.02064,,
2016-07-02,nyt,P,FL,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,FL,R,TRUMP,0.381,-0.02064,,
2016-07-02,nyt,P,GA,D,CLINTON,0.372,-0.02986,,
2016-07-02,nyt,P,GA,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,GA,R,TRUMP,0.628,0.02986,,
2016-07-02,nyt,P,HI,D,CLINTON,0.969,0.36959,,
2016-07-02,nyt,P,HI,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,HI,R,TRUMP,0.031,-0.36959,,
2016-07-02,nyt,P,IA,D,CLINTON,0.733,0.05409,,
2016-07-02,nyt,P,IA,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,IA,R,TRUMP,0.267,-0.05409,,
2016-07-02,nyt,P,ID,D,CLINTON,0.064,-0.27206,,
2016-07-02,nyt,P,ID,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,ID,R,TRUMP,0.936,0.27206,,
2016-07-02,nyt,P,IL,D,CLINTON,0.902,0.12924,,
2016-07-02,nyt,P,IL,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,IL,R,TRUMP,0.098,-0.12924,,
2016-07-02,nyt,P,IN,D,CLINTON,0.145,-0.10254,,
2016-07-02,nyt,P,IN,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,IN,R,TRUMP,0.855,0.10254,,
2016-07-02,nyt,P,KS,D,CLINTON,0.112,-0.16775,,
2016-07-02,nyt,P,KS,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,KS,R,TRUMP,0.888,0.16775,,
2016-07-02,nyt,P,KY,D,CLINTON,0.063,-0.18515,,
2016-07-02,nyt,P,KY,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,KY,R,TRUMP,0.937,0.18515,,
2016-07-02,nyt,P,LA,D,CLINTON,0.107,-0.13608,,
2016-07-02,nyt,P,LA,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,LA,R,TRUMP,0.893,0.13608,,
2016-07-02,nyt,P,MA,D,CLINTON,0.989,0.24746,,
2016-07-02,nyt,P,MA,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,MA,R,TRUMP,0.011,-0.24746,,
2016-07-02,nyt,P,MD,D,CLINTON,0.998,0.28279,,
2016-07-02,nyt,P,MD,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,MD,R,TRUMP,0.002,-0.28279,,
2016-07-02,nyt,P,ME,D,CLINTON,0.887,0.14991,,
2016-07-02,nyt,P,ME,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,ME,R,TRUMP,0.113,-0.14991,,
2016-07-02,nyt,P,MI,D,CLINTON,0.816,0.09333,,
2016-07-02,nyt,P,MI,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,MI,R,TRUMP,0.184,-0.09333,,
2016-07-02,nyt,P,MN,D,CLINTON,0.87,0.10445,,
2016-07-02,nyt,P,MN,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,MN,R,TRUMP,0.13,-0.10445,,
2016-07-02,nyt,P,MO,D,CLINTON,0.207,-0.06832,,
2016-07-02,nyt,P,MO,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,MO,R,TRUMP,0.793,0.06832,,
2016-07-02,nyt,P,MS,D,CLINTON,0.189,-0.09536,,
2016-07-02,nyt,P,MS,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,MS,R,TRUMP,0.811,0.09536,,
2016-07-02,nyt,P,MT,D,CLINTON,0.144,-0.10939,,
2016-07-02,nyt,P,MT,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,MT,R,TRUMP,0.856,0.10939,,
2016-07-02,nyt,P,NC,D,CLINTON,0.508,0.00156,,
2016-07-02,nyt,P,NC,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,NC,R,TRUMP,0.492,-0.00156,,
2016-07-02,nyt,P,ND,D,CLINTON,0.134,-0.16337,,
2016-07-02,nyt,P,ND,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,ND,R,TRUMP,0.866,0.16337,,
2016-07-02,nyt,P,NE,D,CLINTON,0.025,-0.19085,,
2016-07-02,nyt,P,NE,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,NE,R,TRUMP,0.975,0.19085,,
2016-07-02,nyt,P,NH,D,CLINTON,0.723,0.05325,,
2016-07-02,nyt,P,NH,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,NH,R,TRUMP,0.277,-0.05325,,
2016-07-02,nyt,P,NJ,D,CLINTON,0.938,0.15368,,
2016-07-02,nyt,P,NJ,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,NJ,R,TRUMP,0.062,-0.15368,,
2016-07-02,nyt,P,NM,D,CLINTON,0.841,0.11522,,
2016-07-02,nyt,P,NM,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,NM,R,TRUMP,0.159,-0.11522,,
2016-07-02,nyt,P,NV,D,CLINTON,0.708,0.06085,,
2016-07-02,nyt,P,NV,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,NV,R,TRUMP,0.292,-0.06085,,
2016-07-02,nyt,P,NY,D,CLINTON,0.992,0.25897,,
2016-07-02,nyt,P,NY,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,NY,R,TRUMP,0.008,-0.25897,,
2016-07-02,nyt,P,OH,D,CLINTON,0.651,0.02898,,
2016-07-02,nyt,P,OH,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,OH,R,TRUMP,0.349,-0.02898,,
2016-07-02,nyt,P,OK,D,CLINTON,0.043,-0.28526,,
2016-07-02,nyt,P,OK,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,OK,R,TRUMP,0.957,0.28526,,
2016-07-02,nyt,P,OR,D,CLINTON,0.933,0.12851,,
2016-07-02,nyt,P,OR,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,OR,R,TRUMP,0.067,-0.12851,,
2016-07-02,nyt,P,PA,D,CLINTON,0.705,0.0423,,
2016-07-02,nyt,P,PA,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,PA,R,TRUMP,0.295,-0.0423,,
2016-07-02,nyt,P,RI,D,CLINTON,0.963,0.29165,,
2016-07-02,nyt,P,RI,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,RI,R,TRUMP,0.037,-0.29165,,
2016-07-02,nyt,P,SC,D,CLINTON,0.201,-0.07619,,
2016-07-02,nyt,P,SC,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,SC,R,TRUMP,0.799,0.07619,,
2016-07-02,nyt,P,SD,D,CLINTON,0.048,-0.15488,,
2016-07-02,nyt,P,SD,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,SD,R,TRUMP,0.952,0.15488,,
2016-07-02,nyt,P,TN,D,CLINTON,0.053,-0.16464,,
2016-07-02,nyt,P,TN,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,TN,R,TRUMP,0.947,0.16464,,
2016-07-02,nyt,P,TX,D,CLINTON,0.113,-0.11665,,
2016-07-02,nyt,P,TX,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,TX,R,TRUMP,0.887,0.11665,,
2016-07-02,nyt,P,UT,D,CLINTON,0.075,-0.22037,,
2016-07-02,nyt,P,UT,I,MCMULLIN,0.0,,,
2016-07-02,nyt,P,UT,R,TRUMP,0.925,0.22037,,
2016-07-02,nyt,P,VA,D,CLINTON,0.826,0.08197,,
2016-07-02,nyt,P,VA,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,VA,R,TRUMP,0.174,-0.08197,,
2016-07-02,nyt,P,VT,D,CLINTON,0.999,0.37993,,
2016-07-02,nyt,P,VT,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,VT,R,TRUMP,0.001,-0.37993,,
2016-07-02,nyt,P,WA,D,CLINTON,0.964,0.16318,,
2016-07-02,nyt,P,WA,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,WA,R,TRUMP,0.036,-0.16318,,
2016-07-02,nyt,P,WI,D,CLINTON,0.825,0.07432,,
2016-07-02,nyt,P,WI,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,WI,R,TRUMP,0.175,-0.07432,,
2016-07-02,nyt,P,WV,D,CLINTON,0.005,-0.24319,,
2016-07-02,nyt,P,WV,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,WV,R,TRUMP,0.995,0.24319,,
2016-07-02,nyt,P,WY,D,CLINTON,0.011,-0.38095,,
2016-07-02,nyt,P,WY,L,JOHNSON,0.0,,,
2016-07-02,nyt,P,WY,R,TRUMP,0.989,0.38095,,
2016-07-02,nyt,S,AK,D,METCALFE,0.00224,-0.35181,,
2016-07-02,nyt,S,AK,R,MURKOWSKI,0.99776,0.35181,,
2016-07-02,nyt,S,AL,D,CRUMPTON,0.00172,-0.36204,,
2016-07-02,nyt,S,AL,R,SHELBY,0.99828,0.36204,,
2016-07-02,nyt,S,AR,D,ELDRIDGE,0.00913,-0.29204,,
2016-07-02,nyt,S,AR,R,BOOZMAN,0.99087,0.29204,,
2016-07-02,nyt,S,AZ,D,KIRKPATRICK,0.25137,-0.03686,,
2016-07-02,nyt,S,AZ,R,MCCAIN,0.74863,0.03686,,
2016-07-02,nyt,S,CO,D,BENNET,0.98526,0.26873,,
2016-07-02,nyt,S,CO,R,GLENN,0.01474,-0.26873,,
2016-07-02,nyt,S,CT,D,BLUMENTHAL,0.99998,0.33098,,
2016-07-02,nyt,S,CT,R,CARTER,2e-05,-0.33098,,
2016-07-02,nyt,S,FL,D,MURPHY,0.48975,-0.00161,,
2016-07-02,nyt,S,FL,R,RUBIO,0.51025,0.00161,,
2016-07-02,nyt,S,GA,D,BARKSDALE,0.01834,-0.16753,,
2016-07-02,nyt,S,GA,R,ISAKSON,0.98166,0.16753,,
2016-07-02,nyt,S,HI,D,SCHATZ,1.0,0.81271,,
2016-07-02,nyt,S,HI,R,CARROLL,0.0,-0.81271,,
2016-07-02,nyt,S,IA,D,JUDGE,0.09563,-0.07837,,
2016-07-02,nyt,S,IA,R,GRASSLEY,0.90437,0.07837,,
2016-07-02,nyt,S,ID,D,STURGILL,0.00253,-0.34732,,
2016-07-02,nyt,S,ID,R,CRAPO,0.99747,0.34732,,
2016-07-02,nyt,S,IL,D,DUCKWORTH,0.69005,0.06105,,
2016-07-02,nyt,S,IL,R,KIRK,0.30995,-0.06105,,
2016-07-02,nyt,S,IN,D,BAYH,0.4465,-0.01671,,
2016-07-02,nyt,S,IN,R,YOUNG,0.5535,0.01671,,
